SC_ALL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_all_p4,10,2.333333333,0.471404521,155717.6667,155717.6667,152469.5276
SC_all_p4,19,3.333333333,0.471404521,35419.33333,35419.33333,36043.90652
SC_all_p4,13,2.666666667,1.247219129,29840.33333,29840.33333,36938.70484
SC_all_p4,10,2.5,0.5,43077.5,43077.5,42516.5
SC_all_p4,13,3,1,145884.5,145884.5,138459.5
SC_all_p4,11,2.5,0.5,54414,54414,31180
SC_all_p4,105,1.65,1.013656747,217466.3529,217466.3529,266339.0607
SC_all_p4,127,1.8,0.979795897,222003.5417,201905.913,280916.0085
SC_all_p4,152,2.258064516,0.878699256,76047.19355,69103.96667,136853.6781
SC_all_p4,13,2.333333333,0.942809042,258637,258637,302762.3583
SC_all_p4,8,2.5,0.5,226479.5,226479.5,140885.5
SC_all_p4,10,3,1,8760.5,8760.5,1335.5
SC_all_p4,10,2.5,0.5,54414,54414,31180
SC_all_p4,12,3.5,0.5,8321,8321,6885
SC_all_p4,12,2.5,0.5,226836.5,226836.5,140528.5
SC_all_p4,9,3,0,50400,50400,35194
SC_all_p4,12,3,0,43283,43283,42311
SC_all_p4,155,1.962962963,1.035713441,133932.9583,123783.7391,206180.4928
SC_all_p4,11,3,1,183963.5,183963.5,183401.5
SC_all_p4,10,5,0,40,40,0
SC_all_p4,10,3,0,50400,50400,35194
SC_all_p4,9,3,0,49059.5,49059.5,36534.5
SC_all_p4,10,2.5,0.5,54414,54414,31180
SC_all_p4,12,3.5,0.5,8321,8321,6885
SC_all_p4,12,3,0,49416.5,49416.5,36891.5
SC_all_p4,21,3.25,0.829156198,113812.75,113812.75,150393.5351
SC_all_p4,9,2.5,0.5,226479.5,226479.5,140885.5
SC_all_p4,170,2.285714286,1.516350793,216169.375,216169.375,255037.2671
SC_all_p4,166,1.913043478,1.176326022,163814.0526,126110.2353,217881.5989
SC_all_p4,118,2.55,1.359227722,191863.5,239593.3571,274998.1988
SC_all_p4,12,3.5,0.5,9962.5,9962.5,5243.5
SC_all_p4,8,3,0,50400,50400,35194
SC_all_p4,9,3,0,43283,43283,42311
SC_all_p4,172,1.9,1.011599394,148869.6667,152889.2308,217738.254
SC_all_p4,11,3,0,50400,50400,35194
SC_all_p4,14,3.5,0.5,4732,4732,2693
SC_all_p4,10,2.666666667,2.494438258,113465,113465,8896
SC_all_p4,11,2.5,0.5,226479.5,226479.5,140885.5
SC_all_p4,10,3,1,8760.5,8760.5,1335.5
SC_all_p4,9,3,0,50400,50400,35194
SC_all_p4,101,2.4375,0.933324033,163165.375,172389.1333,230192.1714
SC_all_p4,5,1.5,0.5,229151.5,229151.5,138213.5
SC_all_p4,105,1.291666667,0.888780375,87520.375,87520.375,183344.7338
SC_all_p4,10,2.5,0.5,226479.5,226479.5,140885.5
SC_all_p4,12,3,0,49416.5,49416.5,36891.5
SC_all_p4,10,3,1,8760.5,8760.5,1335.5
SC_all_p4,10,2.5,0.5,226479.5,226479.5,140885.5
SC_all_p4,201,2.894736842,1.252144974,79877.21875,79877.21875,175345.19
SC_all_p4,123,2.454545455,0.940370948,121914.8636,112608.4211,164233.5617
SC_all_p4,121,2.333333333,1.067187373,247285.0455,223583.9,268569.7836
SC_all_p4,11,3,0,49416.5,49416.5,36891.5
SC_all_p4,9,2,0.816496581,42116,42116,31155.32969
SC_all_p4,14,3.5,0.5,318,318,115
SC_all_p4,9,3,0,29796.5,29796.5,13353.5
SC_all_p4,18,2.666666667,1.699673171,187641,187641,96703
SC_all_p4,15,2.666666667,1.247219129,3085,3085,2394.165547
SC_all_p4,13,1.666666667,0.471404521,7541.666667,7541.666667,5345.189821
SC_all_p4,143,1.571428571,0.728431359,175408.3077,175408.3077,243601.5954
SC_all_p4,339,2.482142857,1.14939536,116442.7115,117617.3958,218485.1087
SC_all_p4,12,3.5,0.5,7551,7551,7348
SC_all_p4,9,3,0,29796.5,29796.5,13353.5
SC_all_p4,13,3,0,3227,3227,3074
SC_all_p4,12,2,0.816496581,12454.66667,12454.66667,9747.289686
SC_all_p4,139,2,1.179535649,94518.31818,84524.5,165113.8246
SC_all_p4,10,4,0,487,487,0
SC_all_p4,13,2,0.816496581,328345.3333,328345.3333,274400.3176
SC_all_p4,11,3,0,9413,9413,3112
SC_all_p4,14,3.5,0.5,85594,85594,0
SC_all_p4,14,3,0,24540.5,24540.5,24351.5
SC_all_p4,27,2.166666667,0.897527468,20895.33333,20112.6,10620.50031
SC_all_p4,36,2.375,1.218349293,136662.25,136662.25,225586.7494
SC_all_p4,22,4,2.160246899,27953,27953,3144
SC_all_p4,12,3.5,0.5,4989,4989,0
SC_all_p4,14,4.5,0.5,170,170,0
SC_all_p4,12,3,1,183784,183784,183581
SC_all_p4,11,3,0,8608.5,8608.5,7834.5
SC_all_p4,19,2.666666667,1.699673171,345843,345843,338406
SC_all_p4,12,3.5,0.5,4989,4989,0
SC_all_p4,12,2.5,0.5,200759.5,200759.5,166605.5
SC_all_p4,12,3.5,0.5,7551,7551,7348
SC_all_p4,9,3,0,29796.5,29796.5,13353.5
SC_all_p4,12,3.5,0.5,3579.5,3579.5,2721.5
SC_all_p4,15,2.25,1.089724736,193005,193005,285732.6283
SC_all_p4,8,1.5,0.5,349404,349404,334845
SC_all_p4,13,3.5,0.5,7551,7551,7348
SC_all_p4,12,3,0,8769.5,8769.5,7673.5
SC_all_p4,12,3.5,0.5,6301,6301,0
SC_all_p4,11,3,0,8608.5,8608.5,7834.5
SC_all_p4,13,3.5,0.5,178,178,25
SC_all_p4,15,3,1.632993162,345275,345275,338974
SC_all_p4,8,2,0,14559,14559,0
SC_all_p4,220,1.95,0.864580823,104672.9474,104672.9474,214504.8358
SC_all_p4,11,3.5,0.5,16443,16443,0
SC_all_p4,13,3,1,367365,367365,0
SC_all_p4,13,2.333333333,0.942809042,342132.5,342132.5,342116.5
SC_all_p4,13,3,0,49059.5,49059.5,36534.5
SC_all_p4,12,3.5,0.5,7551,7551,7348
SC_all_p4,9,3,0,29796.5,29796.5,13353.5
SC_all_p4,13,3.5,0.5,3497.5,3497.5,2803.5
SC_all_p4,11,3,0,2980.5,2980.5,2008.5
SC_all_p4,13,3,0,43283,43283,42311
SC_all_p4,571,2.554347826,1.378121993,147273.5244,118392.0156,213390.7118
SC_all_p4,561,2.71875,1.178833507,87886.59524,76562.57143,171744.6514
SC_all_p4,511,2.779069767,1.242663707,103070.9868,90202.33333,201329.0726
SC_all_p4,500,2.569620253,1.11017782,109410,95715.87302,201045.8602
SC_all_p4,705,2.504424779,1.220212471,112635.41,101687.5795,220741.7944
SC_all_p4,505,2.515625,0.968119755,135649.875,88621.15556,196247.3553
SC_all_p4,467,2.858974359,1.15163606,113728.3582,81356.89091,190234.1207
SC_all_p4,383,2.46969697,1.208802274,158354.629,145628.3019,228183.9331
SC_all_p4,702,2.555555556,1.369869778,192357.8125,132573.2568,260648.575
SC_all_p4,381,2.636363636,1.226430688,87060.97222,71350.03125,141692.9441
SC_all_p4,371,2.611111111,1.025899184,121290.2157,68564.18919,153331.0622
SC_all_p4,492,2.465116279,1.008079851,131546.675,97070.0303,221274.4733
SC_all_p4,120,3.095238095,1.305838972,79606.73684,83422.38889,170747.2373
SC_all_p4,235,2.183673469,0.982987313,85673.21277,92316.4878,156147.2584
SC_all_p4,118,2.695652174,1.080852426,119695.1818,91594.88889,159578.7279
SC_all_p4,64,2.666666667,0.788810638,80241.53333,80241.53333,114540.9624
SC_all_p4,128,2.615384615,0.963843391,115653.48,109678.9091,193879.2656
SC_all_p4,63,2.454545455,0.890723543,130061,130061,199635.8229
SC_all_p4,111,2.47826087,0.772886471,109777.0435,104157.1818,164692.9742
SC_all_p4,153,2.777777778,1.099943882,108162.8462,91825.73913,157129.3946
SC_all_p4,90,2.619047619,0.843811674,114987.5238,89590.88889,165057.54
SC_all_p4,88,2.611111111,1.007686508,138825.1111,138825.1111,180902.9217
SC_all_p4,115,2.703703704,1.180546478,55334.15385,46878.18182,88942.03551
SC_all_p4,18,2.5,1.5,351848.6667,351848.6667,277954.8795
SC_all_p4,14,0,0,0,0,0
SC_all_p4,113,2.736842105,1.291352015,196526.3529,131496.6667,283570.6183
SC_all_p4,86,2.733333333,1.289271974,83304.64286,83304.64286,178363.8729
SC_all_p4,96,2.125,0.78062475,174233.0625,166892.3333,226148.3924
SC_all_p4,90,2.894736842,1.372463664,143178.1875,107106.8,235672.7246
SC_all_p4,95,2.5625,1.273221799,185049.2667,149392.1429,271826.2842
SC_all_p4,49,2.285714286,1.484614978,486142.6,486142.6,267576.6689
SC_all_p4,86,3.416666667,1.187317237,67679.625,67679.625,119639.4417
SC_all_p4,42,3.428571429,1.293626448,177833,177833,292420.2693
SC_all_p4,84,2,1.095445115,207623.8,207623.8,289094.7074
SC_all_p4,75,2.5625,0.788095013,67176.07692,67176.07692,179119.6888
SC_all_p4,128,2.62962963,1.280860479,74339.52,74339.52,149085.4819
SC_all_p4,151,2.576923077,1.006634794,91483.96154,91483.96154,215259.915
SC_all_p4,99,2.157894737,0.987455949,138106.6842,120902.2941,215546.6024
SC_all_p4,101,2.05,0.589491306,124857.5,124857.5,206185.6512
SC_all_p4,177,2.433333333,1.256538455,214110.7407,196028.5,289100.9829
SC_all_p4,88,2.157894737,0.874381459,164189.5,164189.5,217304.1529
SC_all_p4,57,3.375,1.111024302,103491.4286,103491.4286,237366.2464
SC_all_p4,131,1.892857143,0.771792242,167120.4444,164570.6923,253850.6947
SC_all_p4,160,2.473684211,1.22982331,173109.9375,173109.9375,227941.4405
SC_all_p4,60,2.2,1.166190379,47066,47066,43833.9286
SC_all_p4,236,2.575757576,1.231660693,109211.2,109211.2,215767.7661
SC_all_p4,149,2.615384615,1.211385827,60119.04167,63301.2381,149554.3848
SC_all_p4,174,2.054054054,1.161218976,120710.2941,103048.125,198838.4941
SC_all_p4,51,2.363636364,0.642824347,93866.81818,93866.81818,110502.1019
SC_all_p4,126,2.25,1.030776406,140463.2143,140463.2143,234019.2942
SC_all_p4,114,2.875,0.992156742,76579.8,76579.8,127238.0527
SC_all_p4,108,2.666666667,0.869226987,70078.46667,58411.64286,109877.5742
SC_all_p4,55,2.625,1.111024302,229240.8571,229240.8571,298333.0918
SC_all_p4,50,2.625,1.316956719,236294.5714,236294.5714,292990.2646
SC_all_p4,72,2.8,1.326649916,39009.57143,39009.57143,39217.09841
SC_all_p4,69,2.8,1.4,24267,24267,35846.28592
SC_all_p4,101,2.615384615,1.777572309,111567.5833,100490.6364,190315.93
SC_all_p4,79,2,0.67936622,109443.6154,109443.6154,177250.6582
SC_all_p4,139,2.291666667,1.019769854,147168.913,147168.913,233138.2462
SC_all_p4,58,3,1.414213562,25335.375,25335.375,29856.78889
SC_all_p4,140,2.277777778,0.80315735,111687.5,104527.1176,186395.3779
SC_all_p4,131,2.117647059,0.6758309,104810,104810,189248.9508
SC_all_p4,79,2.583333333,1.381926996,26279.7,26279.7,35571.99654
SC_all_p4,85,2.529411765,1.459961605,65959.26667,65959.26667,166838.3802
SC_all_p4,120,2.227272727,0.996896009,129829.8571,124650.65,177691.6055
SC_all_p4,80,2.416666667,0.493006649,136051.5455,99540.625,123213.945
SC_all_p4,91,2.210526316,1.004146528,161774.0556,161774.0556,215046.9971
SC_all_p4,42,2.428571429,1.178030179,79427.66667,79427.66667,132616.0155
SC_all_p4,118,2.333333333,0.942809042,152784.0625,144013.4,193158.4948
SC_all_p4,22,1.25,0.433012702,356594,356594,328069.8505
SC_all_p4,136,2.916666667,1.187317237,110951.1429,115676.55,213598.8925
SC_all_p4,165,2.857142857,1.406979686,152400.8636,147114.4211,231026.1573
SC_all_p4,39,2.857142857,0.832993128,60570.14286,60570.14286,125739.1297
SC_all_p4,97,2.6875,0.845484329,80559.2,80559.2,176853.6454
SC_all_p4,239,2.648648649,1.144108675,159698.6176,149313.875,229683.575
SC_all_p4,27,1.636363636,0.771389216,50422.45455,50422.45455,40596.03491
SC_all_p4,98,2.352941176,0.903664206,137301.0588,137301.0588,185734.8353
SC_all_p4,34,2.6,1.019803903,156963.2,156963.2,265528.1624
SC_all_p4,111,2.714285714,0.958314848,166769.7692,150053.5,213977.693
SC_all_p4,25,1.833333333,0.897527468,346370,346370,337894.1498
SC_all_p4,125,2.071428571,0.997445717,139343.7037,147028.32,237091.1648
SC_all_p4,112,2.44,1.235475617,208298.1739,193224.619,271644.2359
SC_all_p4,75,2.375,0.927024811,141754.375,128660.1429,221938.1371
SC_all_p4,17,1.6,0.489897949,122346,122346,129678.0602
SC_all_p4,71,2.142857143,0.832993128,94873,94873,167837.7801
SC_all_p4,49,1.727272727,0.749655568,248253.5,248253.5,292463.1176
SC_all_p4,115,2.722222222,0.989138545,107541.9412,107541.9412,182223.1351
SC_all_p4,32,2.5,0.5,51329.5,51329.5,21182.38421
SC_all_p4,133,2.25,1.042832681,176633.9412,176633.9412,252683.3734
SC_all_p4,47,3.714285714,1.385051388,68134.8,68134.8,109201.8728
SC_all_p4,99,2.411764706,1.087837765,128729.4706,135631.3125,220005.3988
SC_all_p4,213,2.5,1.08012345,148071.5238,143804.4,233990.8325
SC_all_p4,113,2.3125,0.916429894,40223.64286,40223.64286,74784.62196
SC_all_p4,246,2.743589744,0.979742214,140356.9444,140356.9444,208512.7216
SC_all_p4,204,3.0625,1.143937826,65537.42857,58940.11538,112246.9739
SC_all_p4,197,3.068965517,1.201465613,40718.34783,40718.34783,75021.64397
SC_all_p4,163,3.04,1.148216008,97257.3,97257.3,176264.8387
SC_all_p4,182,2.724137931,1.256611528,135447.75,137846.1429,193314.1939
SC_all_p4,183,2.535714286,0.981330833,148152.44,146771.3333,197461.5672
SC_all_p4,244,2.58974359,1.0055729,164300.2571,124358.3667,221922.4492
SC_all_p4,3,1,0,13869,13869,0
SC_all_p4,3,1,0,13869,13869,0
SC_all_p4,8,1,0,43763,43763,38149
SC_all_p4,5,2,0,4985,4985,0
SC_all_p4,10,2,1,952,952,0
SC_all_p4,175,2.518518519,1.37087078,70027.52,74161.7619,139131.7148
SC_all_p4,143,2.217391304,0.930475416,95705.15,95705.15,149095.6048
SC_all_p4,94,2.8125,1.333170563,204028.4,117298.6667,259958.6173
SC_all_p4,105,2.533333333,1.087300429,100503.2857,100503.2857,140401.7207
SC_all_p4,113,2.3,1.053565375,161649.3158,147214.6471,211664.8357
SC_all_p4,98,3,1.316561177,68538.57143,56436.16667,76225.50519
SC_all_p4,190,2.620689655,0.961815564,151774.4,138326.7273,197861.3411
SC_all_p4,68,2.461538462,0.929465075,157626.5385,147066.75,197477.7347
SC_all_p4,70,3,0.447213596,18735.1,18735.1,25870.57373
SC_all_p4,95,2.75,1.089724736,79904.4,79904.4,173451.291
SC_all_p4,209,2.375,1.133302696,132413.9231,118768.2571,228088.6281
SC_all_p4,125,3.090909091,1.275969895,68399.36842,68399.36842,116273.3413
SC_all_p4,172,3.192307692,1.519595867,119425.7222,104841.0588,187135.7688
SC_all_p4,82,2.466666667,0.956846673,126113.1429,126113.1429,193667.0758
SC_all_p4,177,2.269230769,1.058216653,106813.2,77372.09091,170493.0249
SC_all_p4,241,2.56097561,1.210699868,85934,76751.91176,139501.5685
SC_all_p4,71,2.333333333,0.869226987,72063.6,72063.6,107594.8707
SC_all_p4,67,2.461538462,0.745796901,18412.15385,18412.15385,23676.34399
SC_all_p4,157,2.878787879,1.066218914,50115.5,43315,98405.65752
SC_all_p4,70,2.384615385,0.923076923,170820.8182,119478,250859.6666
SC_all_p4,144,2.64,1.162067124,102131.4762,86844.4375,151201.9274
SC_all_p4,93,2.428571429,0.979379229,138882.3846,139264,183095.6078
SC_all_p4,110,2.227272727,1.125401673,225628.6,233180.3333,258448.2348
SC_all_p4,124,2.75,1.089724736,77014.78947,77014.78947,164592.9986
SC_all_p4,96,2.578947368,1.09139165,119928.3684,119928.3684,214304.242
SC_all_p4,8,2,0,0,0,0
SC_all_p4,179,2.64516129,1.403874526,195945.1154,183121.5417,280551.8309
SC_all_p4,356,2.590163934,0.997982377,94918.58333,92077.83019,182688.7125
SC_all_p4,106,2.714285714,1.160576915,108347.8182,108347.8182,199789.879
SC_all_p4,83,3.307692308,0.605692913,28092.36364,28092.36364,81095.77169
SC_all_p4,131,2.958333333,1.059841445,87470.31818,87470.31818,195855.0858
SC_all_p4,129,3,1.673320053,210030.5,208231.7692,264951.5233
SC_all_p4,60,2.818181818,0.715818898,106065.7,106065.7,108041.1759
SC_all_p4,352,2.697674419,1.068249682,52981.90244,49711.4359,120631.1538
SC_all_p4,120,2.65,1.10792599,161031.6471,151380.6667,175117.4743
SC_all_p4,92,2.588235294,0.973702668,133014.3333,91875.36364,129951.8685
SC_all_p4,23,3,1.224744871,228791,228791,115078.9677
SC_all_p4,133,2.684210526,1.028674752,107671.3333,97278.82353,168552.5225
SC_all_p4,313,2.78,0.985697722,105972.2326,98624.2,188315.5922
SC_all_p4,158,2.444444444,0.831479419,107405.36,92019.3913,161007.1394
SC_all_p4,86,2.857142857,1.059456927,59213.90909,41793.9,85681.11476
SC_all_p4,105,2.9,0.768114575,120889.5625,104814.6429,146288.7814
SC_all_p4,145,3.181818182,1.19226155,96469,96469,178890.3579
SC_all_p4,78,2.166666667,0.897527468,207592.1765,148161.5,270303.765
SC_all_p4,181,3.103448276,1.373262604,75003.04,76898.09091,149392.9304
SC_all_p4,97,2.272727273,0.913625056,144158.05,119419.3529,173423.6895
SC_all_p4,92,2.352941176,0.966569219,102894.9333,89934.28571,180253.3806
SC_all_p4,160,2.111111111,1.099943882,133027.75,144030.9524,223873.8005
SC_all_p4,68,2.666666667,0.471404521,33925.58333,33925.58333,64282.91928
SC_all_p4,215,2.891891892,0.893937049,68281.57143,65314.45455,139032.0585
SC_all_p4,230,2.363636364,1.089013505,110052.7857,94445.75758,180185.7515
SC_all_p4,155,2.333333333,1.018350154,186713.6,171004.7826,233244.4043
SC_all_p4,169,2.428571429,1.147312743,128453.84,118499.2083,227325.6256
SC_all_p4,158,2.28,0.775628777,103305.8571,107337.7,173855.7033
SC_all_p4,188,2.666666667,1.091750517,44028.48387,37715.63333,83351.56871
SC_all_p4,179,2.413793103,1.218173913,132711.96,77994.86364,218011.5996
SC_all_p4,181,2.064516129,1.075698839,187120.3929,197673.4231,253527.4996
SC_all_p4,305,2.163636364,0.986520725,201959.2264,159901.925,209608.3448
SC_all_p4,252,2.378378378,1.074303076,127795.3889,121582.5294,213981.8832
SC_all_p4,208,2.756097561,1.164107275,95283.05882,91097.27273,172535.7205
SC_all_p4,193,2.724137931,1.20047553,102887.3704,101708.2083,162088.3266
SC_all_p4,174,2.84375,0.754543529,93454.54839,86263,154411.3861
SC_all_p4,109,2.416666667,0.759202798,62014.63636,44874.7,82537.03856
SC_all_p4,70,2.714285714,0.795394909,39824.28571,41812.92308,74585.35292
SC_all_p4,82,2.8,0.8326664,74668.42857,74668.42857,119704.0298
SC_all_p4,61,2.769230769,1.0490909,127611.8333,127611.8333,199816.4925
SC_all_p4,81,3.214285714,0.860113898,75503.5,75503.5,145949.8138
SC_all_p4,93,2.785714286,1.697837761,100689.6154,100689.6154,179951.9466
SC_all_p4,70,3,0.447213596,18735.1,18735.1,25870.57373
SC_all_p4,85,2.75,0.75,52900.53333,52900.53333,88303.95424
SC_all_p4,124,2.818181818,1.028518954,57104.57143,57104.57143,103563.9994
SC_all_p4,117,2.291666667,1.059841445,219909.2381,201028.8333,253143.9598
SC_all_p4,110,3.05,0.973396117,89614.06667,79342.64286,133369.3156
SC_all_p4,162,2.939393939,0.951534453,37231.09677,37231.09677,87864.64972
SC_all_p4,85,2.8,1.166190379,90649.92857,79668.07692,182359.1977
SC_all_p4,131,2.75,0.942072184,50223.05556,39447.11765,105314.3596
SC_all_p4,175,2.870967742,0.83248309,93427.56667,83428.53571,157106.8869
SC_all_p4,361,2.196969697,0.924739062,178023.7833,126256.0816,257458.9425
SC_all_p4,193,2.310344828,1.177473868,151875.9259,151875.9259,236035.0514
SC_all_p4,398,2.519230769,1.046797031,148974.2174,91621.82051,233439.7703
SC_all_p4,180,2.387096774,1.067931959,127015.9655,117858.44,235484.9754
SC_all_p4,477,2.265625,1.034441086,107928.7414,91454.11765,173036.8625
SC_all_p4,103,2.789473684,1.195559652,81270.86667,81270.86667,172865.7382
SC_all_p4,106,2.181818182,0.649220766,68433.09524,66595.52632,142885.3254
SC_all_p4,32,2.25,0.433012702,78312,78312,119255.9162
SC_all_p4,112,2.238095238,0.971241812,136598.9,136598.9,213971.3903
SC_all_p4,327,2.147540984,1.185099644,181857.9298,114807.8,271543.3538
SC_all_p4,119,3.047619048,1.174174096,91953.52632,84094.61111,164885.5503
SC_all_p4,369,2.549019608,1.303294852,200094.3333,186205.9231,233054.0458
SC_all_p4,186,3.48,1.135605565,71695.90909,71695.90909,127717.6641
SC_all_p4,5,2,0,367365,367365,0
SC_all_p4,351,2.128571429,0.955008281,192356.75,120504.1132,250695.0721
SC_all_p4,130,3,1.069044968,72352.10526,60574.77778,118772.3186
SC_all_p4,156,1.961538462,0.897893656,253531.375,254406.0435,271292.2459
SC_all_p4,313,2.791666667,1.039998665,68025.85106,50970.86842,95481.53099
SC_all_p4,157,2.47826087,0.772886471,82153.17391,69189,132572.4329
SC_all_p4,117,2.944444444,1.352866185,114061.1538,114061.1538,189694.4359
SC_all_p4,227,3.294117647,1.383291296,47250.4,26273.69231,76388.33778
SC_all_p4,241,2.744186047,1.058586668,101893.225,104951.5588,144549.7685
SC_all_p4,187,2.9,1.106044002,99399.28,91852.7619,159443.952
SC_all_p4,168,2.666666667,1.135292424,151599.7407,148453.0385,239065.8183
SC_all_p4,121,2.863636364,1.099398784,107521.381,78685,236169.4637
SC_all_p4,147,2.875,1.092111869,116258.8947,116258.8947,215507.6812
SC_all_p4,110,3.210526316,1.238800242,117714.625,91014.76923,133200.6709
SC_all_p4,323,2.28,1.077775487,106866.1591,112554.9512,210882.0858
SC_all_p4,533,2.64,1.302715113,81384.03226,68547.47917,141091.4819
SC_all_p4,133,2.52173913,1.057871744,148456.2273,144410.619,201043.8631
SC_all_p4,118,2.55,0.739932429,101452.9,94507.57895,173171.5369
SC_all_p4,175,2.542857143,1.078169272,112601.1875,94436.63333,222269.802
SC_all_p4,217,2.928571429,1.462106392,207045.9565,199684.2381,252367.4114
SC_all_p4,346,2.866666667,1.54344492,151082.1111,127646.8125,237606.1701
SC_all_p4,563,2.494505495,1.08307282,131104.7778,104178.8714,210154.328
SC_all_p4,917,2.739130435,1.127420731,113262.3,82563.08434,184297.008
SC_all_p4,98,2.133333333,1.087300429,252341.2667,221490.7143,283648.1476
SC_all_p4,422,2.881355932,1.236242883,71612.26531,67828,126775.2583
SC_all_p4,295,2.558139535,0.947513897,124906.8571,124560.2727,190896.8244
SC_all_p4,79,2.933333333,0.573488351,33466.46154,33466.46154,73754.88945
SC_all_p4,124,2.782608696,1.061439619,47549.54545,47549.54545,94765.20544
SC_all_p4,123,3.176470588,1.149695311,128483,117751.3333,191884.6892
SC_all_p4,121,3.052631579,1.049996702,136447.2308,117204.0833,210932.3181
SC_all_p4,255,2.958333333,1.171863426,61447.23256,61447.23256,154335.8775
SC_all_p4,148,3.523809524,1.531231923,57174.11765,46159.125,94213.40279
SC_all_p4,146,2.275862069,1.0470501,151156.5926,159786.24,256054.1051
SC_all_p4,77,3,0.960768923,137350.6667,107952,154965.6343
SC_all_p4,84,2.571428571,1.049781318,98738,98738,185535.76
SC_all_p4,112,2.882352941,1.13149318,169784.5625,171202.2143,225843.8896
SC_all_p4,208,2.466666667,0.979795897,165629.119,162960.1111,245782.7954
SC_all_p4,71,2.416666667,0.640095479,101370.6667,101370.6667,153899.5976
SC_all_p4,92,3,0.594088526,49223.2,49223.2,62912.17662
SC_all_p4,186,2.612903226,1.15500089,142239.5714,142239.5714,236478.2806
SC_all_p4,173,3,1.190238071,109545.2353,93431.5,144996.6957
SC_all_p4,136,2.178571429,1.103681224,206870.6,190715.2273,278058.6591
